Selection	View	Channel	Begin File	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence	Rank
1	Spectrogram 1	1	178884.mp3.wav	12.0	15.0	150	15000	ictwar1	Icterine Warbler	0.9998802422122549	1
2	Spectrogram 1	1	178884.mp3.wav	15.0	18.0	150	15000	ictwar1	Icterine Warbler	0.9942988198789015	1
3	Spectrogram 1	1	178884.mp3.wav	15.0	18.0	150	15000	garwar1	Garden Warbler	0.14062028581052607	2
4	Spectrogram 1	1	178884.mp3.wav	18.0	21.0	150	15000	ictwar1	Icterine Warbler	0.9996048110762945	1
5	Spectrogram 1	1	178884.mp3.wav	18.0	21.0	150	15000	garwar1	Garden Warbler	0.10458373755896534	2
6	Spectrogram 1	1	178884.mp3.wav	21.0	24.0	150	15000	ictwar1	Icterine Warbler	0.8348602030052052	1
7	Spectrogram 1	1	178884.mp3.wav	21.0	24.0	150	15000	combul2	Common Bulbul	0.1050180364801453	2
8	Spectrogram 1	1	178884.mp3.wav	21.0	24.0	150	15000	wooshr1	Woodchat Shrike	0.10191515618491165	3
9	Spectrogram 1	1	178884.mp3.wav	24.0	27.0	150	15000	ictwar1	Icterine Warbler	0.999905568479854	1
10	Spectrogram 1	1	178884.mp3.wav	27.0	30.0	150	15000	ictwar1	Icterine Warbler	0.9996885060736762	1
11	Spectrogram 1	1	178884.mp3.wav	3.0	6.0	150	15000	ictwar1	Icterine Warbler	0.9994926603515804	1
12	Spectrogram 1	1	178884.mp3.wav	3.0	6.0	150	15000	thelar1	Thekla's Lark	0.12082802408577897	2
13	Spectrogram 1	1	178884.mp3.wav	30.0	33.0	150	15000	ictwar1	Icterine Warbler	0.9977114794417927	1
14	Spectrogram 1	1	178884.mp3.wav	30.0	33.0	150	15000	garwar1	Garden Warbler	0.17330647748258837	2
15	Spectrogram 1	1	178884.mp3.wav	33.0	36.0	150	15000	grewhi1	Greater Whitethroat	0.6917371609003378	1
16	Spectrogram 1	1	178884.mp3.wav	33.0	36.0	150	15000	garwar1	Garden Warbler	0.3124418413571509	2
17	Spectrogram 1	1	178884.mp3.wav	33.0	36.0	150	15000	barwar1	Barred Warbler	0.1978340721338508	3
18	Spectrogram 1	1	178884.mp3.wav	36.0	39.0	150	15000	eurlin1	Eurasian Linnet	0.33261379774337096	1
19	Spectrogram 1	1	178884.mp3.wav	36.0	39.0	150	15000	lawgol	Lawrence's Goldfinch	0.14379476274358763	2
20	Spectrogram 1	1	178884.mp3.wav	39.0	42.0	150	15000	sposta1	Spotless Starling	0.15485983948415005	1
21	Spectrogram 1	1	178884.mp3.wav	39.0	42.0	150	15000	euptit1	Eurasian Penduline-Tit	0.1194250719429587	2
22	Spectrogram 1	1	178884.mp3.wav	48.0	51.0	150	15000	relpar1	Red-legged Partridge	0.14969590109863246	1
23	Spectrogram 1	1	178884.mp3.wav	51.0	54.0	150	15000	ictwar1	Icterine Warbler	0.9986355131633057	1
24	Spectrogram 1	1	178884.mp3.wav	54.0	57.0	150	15000	ictwar1	Icterine Warbler	0.9999666868052125	1
25	Spectrogram 1	1	178884.mp3.wav	57.0	60.0	150	15000	ictwar1	Icterine Warbler	0.9998924873064154	1
26	Spectrogram 1	1	178884.mp3.wav	6.0	9.0	150	15000	ictwar1	Icterine Warbler	0.9999856549033204	1
27	Spectrogram 1	1	178884.mp3.wav	9.0	12.0	150	15000	ictwar1	Icterine Warbler	0.9978384791117316	1
28	Spectrogram 1	1	178884.mp3.wav	9.0	12.0	150	15000	fieldf	Fieldfare	0.34022671856739645	2
29	Spectrogram 1	1	178884.mp3.wav	60.0	63.0	150	15000	ictwar1	Icterine Warbler	0.9999668120702453	1
30	Spectrogram 1	1	178884.mp3.wav	72.0	75.0	150	15000	bkcvir1	Black-capped Vireo	0.2552975890678192	1
31	Spectrogram 1	1	178884.mp3.wav	72.0	75.0	150	15000	houwre	House Wren	0.13809266527252392	2
32	Spectrogram 1	1	178884.mp3.wav	72.0	75.0	150	15000	ictwar1	Icterine Warbler	0.13174146260755798	3
33	Spectrogram 1	1	178884.mp3.wav	75.0	78.0	150	15000	ictwar1	Icterine Warbler	0.9985543199547261	1
34	Spectrogram 1	1	178884.mp3.wav	78.0	81.0	150	15000	ictwar1	Icterine Warbler	0.9995549024460713	1
35	Spectrogram 1	1	178884.mp3.wav	81.0	84.0	150	15000	comqua1	Common Quail	0.12627103071450693	1
36	Spectrogram 1	1	178884.mp3.wav	81.0	84.0	150	15000	relpar1	Red-legged Partridge	0.10220259276529495	2
37	Spectrogram 1	1	178884.mp3.wav	84.0	87.0	150	15000	ictwar1	Icterine Warbler	0.9979763044431698	1
38	Spectrogram 1	1	178884.mp3.wav	87.0	90.0	150	15000	ictwar1	Icterine Warbler	0.9999060978048614	1
39	Spectrogram 1	1	178884.mp3.wav	63.0	66.0	150	15000	ictwar1	Icterine Warbler	0.99912396763983	1
40	Spectrogram 1	1	178884.mp3.wav	90.0	93.0	150	15000	ictwar1	Icterine Warbler	0.996998832816445	1
41	Spectrogram 1	1	178884.mp3.wav	93.0	96.0	150	15000	ictwar1	Icterine Warbler	0.9941147249684253	1
42	Spectrogram 1	1	178884.mp3.wav	93.0	96.0	150	15000	marwar3	Marsh Warbler	0.16376421231845628	2
43	Spectrogram 1	1	178884.mp3.wav	96.0	99.0	150	15000	ictwar1	Icterine Warbler	0.9991120251176807	1
44	Spectrogram 1	1	178884.mp3.wav	99.0	102.0	150	15000	ictwar1	Icterine Warbler	0.9992039201399858	1
45	Spectrogram 1	1	178884.mp3.wav	102.0	105.0	150	15000	ictwar1	Icterine Warbler	0.989235854309825	1
46	Spectrogram 1	1	178884.mp3.wav	102.0	105.0	150	15000	comred2	Common Redstart	0.1283653304141392	2
47	Spectrogram 1	1	178884.mp3.wav	105.0	108.0	150	15000	ictwar1	Icterine Warbler	0.9960742178205652	1
48	Spectrogram 1	1	178884.mp3.wav	108.0	111.0	150	15000	ictwar1	Icterine Warbler	0.9509163949858502	1
