Selection	View	Channel	Begin File	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence	Rank
1	Spectrogram 1	1	179128.mp3.wav	12.0	15.0	150	15000	ictwar1	Icterine Warbler	0.9851987539342342	1
2	Spectrogram 1	1	179128.mp3.wav	12.0	15.0	150	15000	garwar1	Garden Warbler	0.5646697405361641	2
3	Spectrogram 1	1	179128.mp3.wav	15.0	18.0	150	15000	ictwar1	Icterine Warbler	0.9488554273445999	1
4	Spectrogram 1	1	179128.mp3.wav	15.0	18.0	150	15000	melwar1	Melodious Warbler	0.8079143804961999	2
5	Spectrogram 1	1	179128.mp3.wav	18.0	21.0	150	15000	ictwar1	Icterine Warbler	0.9987588370958164	1
6	Spectrogram 1	1	179128.mp3.wav	18.0	21.0	150	15000	melwar1	Melodious Warbler	0.3291326091864041	2
7	Spectrogram 1	1	179128.mp3.wav	21.0	24.0	150	15000	ictwar1	Icterine Warbler	0.9996688403488947	1
8	Spectrogram 1	1	179128.mp3.wav	24.0	27.0	150	15000	ictwar1	Icterine Warbler	0.969159374209918	1
9	Spectrogram 1	1	179128.mp3.wav	24.0	27.0	150	15000	melwar1	Melodious Warbler	0.32686529122212066	2
10	Spectrogram 1	1	179128.mp3.wav	24.0	27.0	150	15000	garwar1	Garden Warbler	0.20713362900191185	3
11	Spectrogram 1	1	179128.mp3.wav	27.0	30.0	150	15000	barwar1	Barred Warbler	0.602290555087767	1
12	Spectrogram 1	1	179128.mp3.wav	27.0	30.0	150	15000	garwar1	Garden Warbler	0.48538898977733735	2
13	Spectrogram 1	1	179128.mp3.wav	27.0	30.0	150	15000	orcori	Orchard Oriole	0.15237178502935253	3
14	Spectrogram 1	1	179128.mp3.wav	3.0	6.0	150	15000	ictwar1	Icterine Warbler	0.9992624776078683	1
15	Spectrogram 1	1	179128.mp3.wav	3.0	6.0	150	15000	melwar1	Melodious Warbler	0.37661342164292044	2
16	Spectrogram 1	1	179128.mp3.wav	30.0	33.0	150	15000	ictwar1	Icterine Warbler	0.999904896607021	1
17	Spectrogram 1	1	179128.mp3.wav	33.0	36.0	150	15000	ictwar1	Icterine Warbler	0.999577658790946	1
18	Spectrogram 1	1	179128.mp3.wav	36.0	39.0	150	15000	ictwar1	Icterine Warbler	0.9999136976770058	1
19	Spectrogram 1	1	179128.mp3.wav	39.0	42.0	150	15000	ictwar1	Icterine Warbler	0.48978293093322584	1
20	Spectrogram 1	1	179128.mp3.wav	39.0	42.0	150	15000	woolar1	Wood Lark	0.2480653818473927	2
21	Spectrogram 1	1	179128.mp3.wav	39.0	42.0	150	15000	melwar1	Melodious Warbler	0.13696830610585584	3
22	Spectrogram 1	1	179128.mp3.wav	42.0	45.0	150	15000	ictwar1	Icterine Warbler	0.9413256208767297	1
23	Spectrogram 1	1	179128.mp3.wav	42.0	45.0	150	15000	melwar1	Melodious Warbler	0.11471217938547949	2
24	Spectrogram 1	1	179128.mp3.wav	45.0	48.0	150	15000	ictwar1	Icterine Warbler	0.9996580672667649	1
25	Spectrogram 1	1	179128.mp3.wav	48.0	51.0	150	15000	blrwar1	Blyth's Reed Warbler	0.8529710549864417	1
26	Spectrogram 1	1	179128.mp3.wav	48.0	51.0	150	15000	ictwar1	Icterine Warbler	0.5713722581693853	2
27	Spectrogram 1	1	179128.mp3.wav	48.0	51.0	150	15000	lesgol	Lesser Goldfinch	0.5239990866195307	3
28	Spectrogram 1	1	179128.mp3.wav	51.0	54.0	150	15000	ictwar1	Icterine Warbler	0.9997913993688499	1
29	Spectrogram 1	1	179128.mp3.wav	54.0	57.0	150	15000	eugori2	Eurasian Golden Oriole	0.9729724563924719	1
30	Spectrogram 1	1	179128.mp3.wav	54.0	57.0	150	15000	ictwar1	Icterine Warbler	0.21318664329058015	2
31	Spectrogram 1	1	179128.mp3.wav	54.0	57.0	150	15000	blrwar1	Blyth's Reed Warbler	0.12096936754209632	3
32	Spectrogram 1	1	179128.mp3.wav	57.0	60.0	150	15000	ictwar1	Icterine Warbler	0.999906846239862	1
33	Spectrogram 1	1	179128.mp3.wav	6.0	9.0	150	15000	ictwar1	Icterine Warbler	0.9997499533649965	1
34	Spectrogram 1	1	179128.mp3.wav	9.0	12.0	150	15000	ictwar1	Icterine Warbler	0.992933813456127	1
35	Spectrogram 1	1	179128.mp3.wav	9.0	12.0	150	15000	weowar1	Western Olivaceous Warbler	0.10291527540652119	2
36	Spectrogram 1	1	179128.mp3.wav	60.0	63.0	150	15000	ictwar1	Icterine Warbler	0.9999207956705637	1
37	Spectrogram 1	1	179128.mp3.wav	72.0	75.0	150	15000	ictwar1	Icterine Warbler	0.9984045558077062	1
38	Spectrogram 1	1	179128.mp3.wav	75.0	78.0	150	15000	ictwar1	Icterine Warbler	0.9963107221724118	1
39	Spectrogram 1	1	179128.mp3.wav	75.0	78.0	150	15000	melwar1	Melodious Warbler	0.1104076893293589	2
40	Spectrogram 1	1	179128.mp3.wav	81.0	84.0	150	15000	amerob	American Robin	0.5597098253072748	1
41	Spectrogram 1	1	179128.mp3.wav	81.0	84.0	150	15000	sonthr1	Song Thrush	0.4693836729876194	2
42	Spectrogram 1	1	179128.mp3.wav	81.0	84.0	150	15000	eurbla	Eurasian Blackbird	0.1601659919227347	3
43	Spectrogram 1	1	179128.mp3.wav	84.0	87.0	150	15000	fieldf	Fieldfare	0.802313727032182	1
44	Spectrogram 1	1	179128.mp3.wav	84.0	87.0	150	15000	amerob	American Robin	0.606932190584647	2
