Selection	View	Channel	Begin File	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence	Rank
1	Spectrogram 1	1	320814.mp3.wav	12.0	15.0	150	15000	ictwar1	Icterine Warbler	0.9995015309153887	1
2	Spectrogram 1	1	320814.mp3.wav	15.0	18.0	150	15000	ictwar1	Icterine Warbler	0.9994925804491791	1
3	Spectrogram 1	1	320814.mp3.wav	18.0	21.0	150	15000	ictwar1	Icterine Warbler	0.9999046567105753	1
4	Spectrogram 1	1	320814.mp3.wav	21.0	24.0	150	15000	marwar3	Marsh Warbler	0.9944986914705387	1
5	Spectrogram 1	1	320814.mp3.wav	24.0	27.0	150	15000	marwar3	Marsh Warbler	0.9929239854350821	1
6	Spectrogram 1	1	320814.mp3.wav	27.0	30.0	150	15000	ictwar1	Icterine Warbler	0.9997280859134335	1
7	Spectrogram 1	1	320814.mp3.wav	3.0	6.0	150	15000	eurwar1	Eurasian Reed Warbler	0.5336348341162442	1
8	Spectrogram 1	1	320814.mp3.wav	3.0	6.0	150	15000	garwar1	Garden Warbler	0.15642986357923153	2
9	Spectrogram 1	1	320814.mp3.wav	30.0	33.0	150	15000	ictwar1	Icterine Warbler	0.9692548480853151	1
10	Spectrogram 1	1	320814.mp3.wav	33.0	36.0	150	15000	ictwar1	Icterine Warbler	0.999330516229674	1
11	Spectrogram 1	1	320814.mp3.wav	36.0	39.0	150	15000	ictwar1	Icterine Warbler	0.997032032120267	1
12	Spectrogram 1	1	320814.mp3.wav	36.0	39.0	150	15000	melwar1	Melodious Warbler	0.2367678377470844	2
13	Spectrogram 1	1	320814.mp3.wav	39.0	42.0	150	15000	ictwar1	Icterine Warbler	0.9821751147656422	1
14	Spectrogram 1	1	320814.mp3.wav	42.0	45.0	150	15000	ictwar1	Icterine Warbler	0.9990897527584116	1
15	Spectrogram 1	1	320814.mp3.wav	45.0	48.0	150	15000	ictwar1	Icterine Warbler	0.9998130148729808	1
16	Spectrogram 1	1	320814.mp3.wav	48.0	51.0	150	15000	ictwar1	Icterine Warbler	0.9998124390464251	1
17	Spectrogram 1	1	320814.mp3.wav	51.0	54.0	150	15000	ictwar1	Icterine Warbler	0.9999240548645499	1
18	Spectrogram 1	1	320814.mp3.wav	54.0	57.0	150	15000	ictwar1	Icterine Warbler	0.9999198682170165	1
19	Spectrogram 1	1	320814.mp3.wav	57.0	60.0	150	15000	euptit1	Eurasian Penduline-Tit	0.9114840777840442	1
20	Spectrogram 1	1	320814.mp3.wav	6.0	9.0	150	15000	ictwar1	Icterine Warbler	0.9954296242894036	1
