Selection	View	Channel	Begin File	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence	Rank
1	Spectrogram 1	1	278434.mp3.wav	12.0	15.0	150	15000	melwar1	Melodious Warbler	0.9508701441339867	1
2	Spectrogram 1	1	278434.mp3.wav	12.0	15.0	150	15000	garwar1	Garden Warbler	0.126891099248798	2
3	Spectrogram 1	1	278434.mp3.wav	15.0	18.0	150	15000	eurbla	Eurasian Blackbird	0.5920086128714388	1
4	Spectrogram 1	1	278434.mp3.wav	18.0	21.0	150	15000	thrnig1	Thrush Nightingale	0.45645943960300783	1
5	Spectrogram 1	1	278434.mp3.wav	18.0	21.0	150	15000	comnig1	Common Nightingale	0.12907772128132963	2
6	Spectrogram 1	1	278434.mp3.wav	18.0	21.0	150	15000	whsbul1	White-spectacled Bulbul	0.11400994190869562	3
7	Spectrogram 1	1	278434.mp3.wav	21.0	24.0	150	15000	eurbla	Eurasian Blackbird	0.5037958531856496	1
8	Spectrogram 1	1	278434.mp3.wav	21.0	24.0	150	15000	misthr1	Mistle Thrush	0.12636277862943943	2
9	Spectrogram 1	1	278434.mp3.wav	24.0	27.0	150	15000	garwar1	Garden Warbler	0.11397924056502268	1
10	Spectrogram 1	1	278434.mp3.wav	24.0	27.0	150	15000	sibrub	Siberian Rubythroat	0.11379471075618147	2
11	Spectrogram 1	1	278434.mp3.wav	24.0	27.0	150	15000	ictwar1	Icterine Warbler	0.10327556487599958	3
12	Spectrogram 1	1	278434.mp3.wav	27.0	30.0	150	15000	ictwar1	Icterine Warbler	0.8969629940274636	1
13	Spectrogram 1	1	278434.mp3.wav	27.0	30.0	150	15000	weowar1	Western Olivaceous Warbler	0.6838423423382429	2
14	Spectrogram 1	1	278434.mp3.wav	3.0	6.0	150	15000	melwar1	Melodious Warbler	0.9761071489972688	1
15	Spectrogram 1	1	278434.mp3.wav	3.0	6.0	150	15000	garwar1	Garden Warbler	0.11528352759544602	2
16	Spectrogram 1	1	278434.mp3.wav	30.0	33.0	150	15000	eurbla	Eurasian Blackbird	0.5681437332948469	1
17	Spectrogram 1	1	278434.mp3.wav	30.0	33.0	150	15000	bkctch1	Black-crowned Tchagra	0.23792275525528092	2
18	Spectrogram 1	1	278434.mp3.wav	30.0	33.0	150	15000	garwar1	Garden Warbler	0.12161831389665947	3
19	Spectrogram 1	1	278434.mp3.wav	33.0	36.0	150	15000	melwar1	Melodious Warbler	0.881543863024071	1
