Selection	View	Channel	Begin File	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence	Rank
1	Spectrogram 1	1	483734.mp3.wav	12.0	15.0	150	15000	warvir	Warbling Vireo	0.5003233261591529	1
2	Spectrogram 1	1	483734.mp3.wav	12.0	15.0	150	15000	barwar1	Barred Warbler	0.19675795090735676	2
3	Spectrogram 1	1	483734.mp3.wav	15.0	18.0	150	15000	melwar1	Melodious Warbler	0.3062148131356474	1
4	Spectrogram 1	1	483734.mp3.wav	15.0	18.0	150	15000	garwar1	Garden Warbler	0.296189040155459	2
5	Spectrogram 1	1	483734.mp3.wav	15.0	18.0	150	15000	barwar1	Barred Warbler	0.20923967474482782	3
6	Spectrogram 1	1	483734.mp3.wav	18.0	21.0	150	15000	ictwar1	Icterine Warbler	0.9968448752442124	1
7	Spectrogram 1	1	483734.mp3.wav	21.0	24.0	150	15000	ictwar1	Icterine Warbler	0.8891671155519194	1
8	Spectrogram 1	1	483734.mp3.wav	21.0	24.0	150	15000	marwar3	Marsh Warbler	0.4922336770288736	2
9	Spectrogram 1	1	483734.mp3.wav	21.0	24.0	150	15000	sedwar1	Sedge Warbler	0.23997024165210448	3
10	Spectrogram 1	1	483734.mp3.wav	24.0	27.0	150	15000	garwar1	Garden Warbler	0.34215533928010633	1
11	Spectrogram 1	1	483734.mp3.wav	24.0	27.0	150	15000	marwar3	Marsh Warbler	0.16438167254980282	2
12	Spectrogram 1	1	483734.mp3.wav	24.0	27.0	150	15000	barwar1	Barred Warbler	0.10865270714767096	3
13	Spectrogram 1	1	483734.mp3.wav	27.0	30.0	150	15000	barwar1	Barred Warbler	0.27595153113157667	1
14	Spectrogram 1	1	483734.mp3.wav	27.0	30.0	150	15000	leswhi1	Lesser Whitethroat	0.19631665264866843	2
15	Spectrogram 1	1	483734.mp3.wav	27.0	30.0	150	15000	eaowar2	Eastern Orphean Warbler	0.16044762937674417	3
16	Spectrogram 1	1	483734.mp3.wav	3.0	6.0	150	15000	ictwar1	Icterine Warbler	0.7865106782123173	1
17	Spectrogram 1	1	483734.mp3.wav	3.0	6.0	150	15000	weowar1	Western Olivaceous Warbler	0.4183444350474031	2
18	Spectrogram 1	1	483734.mp3.wav	3.0	6.0	150	15000	melwar1	Melodious Warbler	0.17068682868795357	3
19	Spectrogram 1	1	483734.mp3.wav	30.0	33.0	150	15000	ictwar1	Icterine Warbler	0.9983048590725693	1
20	Spectrogram 1	1	483734.mp3.wav	30.0	33.0	150	15000	marwar3	Marsh Warbler	0.11982198560202639	2
21	Spectrogram 1	1	483734.mp3.wav	33.0	36.0	150	15000	garwar1	Garden Warbler	0.5291377267020259	1
22	Spectrogram 1	1	483734.mp3.wav	33.0	36.0	150	15000	melwar1	Melodious Warbler	0.5150305924014625	2
23	Spectrogram 1	1	483734.mp3.wav	33.0	36.0	150	15000	barwar1	Barred Warbler	0.23445487362897774	3
24	Spectrogram 1	1	483734.mp3.wav	36.0	39.0	150	15000	ictwar1	Icterine Warbler	0.9915748725848513	1
25	Spectrogram 1	1	483734.mp3.wav	39.0	42.0	150	15000	ictwar1	Icterine Warbler	0.9915288846937708	1
