Selection	View	Channel	Begin File	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence	Rank
1	Spectrogram 1	1	421806.mp3.wav	12.0	15.0	150	15000	ictwar1	Icterine Warbler	0.9919848891953565	1
2	Spectrogram 1	1	421806.mp3.wav	15.0	18.0	150	15000	ictwar1	Icterine Warbler	0.9905224570663647	1
3	Spectrogram 1	1	421806.mp3.wav	15.0	18.0	150	15000	weowar1	Western Olivaceous Warbler	0.1114504737337241	2
4	Spectrogram 1	1	421806.mp3.wav	18.0	21.0	150	15000	ictwar1	Icterine Warbler	0.9680855200167638	1
5	Spectrogram 1	1	421806.mp3.wav	18.0	21.0	150	15000	weowar1	Western Olivaceous Warbler	0.16620434129490205	2
6	Spectrogram 1	1	421806.mp3.wav	21.0	24.0	150	15000	ictwar1	Icterine Warbler	0.9991394376382251	1
7	Spectrogram 1	1	421806.mp3.wav	24.0	27.0	150	15000	ictwar1	Icterine Warbler	0.9907658396942308	1
8	Spectrogram 1	1	421806.mp3.wav	24.0	27.0	150	15000	weowar1	Western Olivaceous Warbler	0.22050425362749404	2
9	Spectrogram 1	1	421806.mp3.wav	27.0	30.0	150	15000	ictwar1	Icterine Warbler	0.9981911047139903	1
10	Spectrogram 1	1	421806.mp3.wav	3.0	6.0	150	15000	ictwar1	Icterine Warbler	0.9989799789370989	1
11	Spectrogram 1	1	421806.mp3.wav	30.0	33.0	150	15000	ictwar1	Icterine Warbler	0.9798613567085914	1
12	Spectrogram 1	1	421806.mp3.wav	30.0	33.0	150	15000	weowar1	Western Olivaceous Warbler	0.11376833387524517	2
13	Spectrogram 1	1	421806.mp3.wav	33.0	36.0	150	15000	ictwar1	Icterine Warbler	0.9995069629675115	1
14	Spectrogram 1	1	421806.mp3.wav	36.0	39.0	150	15000	ictwar1	Icterine Warbler	0.9466294311332989	1
15	Spectrogram 1	1	421806.mp3.wav	36.0	39.0	150	15000	weowar1	Western Olivaceous Warbler	0.45601863362234263	2
16	Spectrogram 1	1	421806.mp3.wav	39.0	42.0	150	15000	bulori	Bullock's Oriole	0.6244210769550465	1
17	Spectrogram 1	1	421806.mp3.wav	42.0	45.0	150	15000	blackc1	Eurasian Blackcap	0.594578139493059	1
18	Spectrogram 1	1	421806.mp3.wav	42.0	45.0	150	15000	ictwar1	Icterine Warbler	0.4391173698799974	2
