Selection	View	Channel	Begin File	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence	Rank
1	Spectrogram 1	1	137463.mp3.wav	12.0	15.0	150	15000	ictwar1	Icterine Warbler	0.9977900018263077	1
2	Spectrogram 1	1	137463.mp3.wav	15.0	18.0	150	15000	garwar1	Garden Warbler	0.8234996628929034	1
3	Spectrogram 1	1	137463.mp3.wav	15.0	18.0	150	15000	ictwar1	Icterine Warbler	0.7830840009112807	2
4	Spectrogram 1	1	137463.mp3.wav	15.0	18.0	150	15000	melwar1	Melodious Warbler	0.15385282983175527	3
5	Spectrogram 1	1	137463.mp3.wav	18.0	21.0	150	15000	garwar1	Garden Warbler	0.8593494046000161	1
6	Spectrogram 1	1	137463.mp3.wav	18.0	21.0	150	15000	ictwar1	Icterine Warbler	0.42981581374946737	2
7	Spectrogram 1	1	137463.mp3.wav	21.0	24.0	150	15000	ictwar1	Icterine Warbler	0.8601729124974571	1
8	Spectrogram 1	1	137463.mp3.wav	21.0	24.0	150	15000	blrwar1	Blyth's Reed Warbler	0.2899020808018346	2
9	Spectrogram 1	1	137463.mp3.wav	21.0	24.0	150	15000	foxspa	Fox Sparrow	0.20731914771548945	3
10	Spectrogram 1	1	137463.mp3.wav	24.0	27.0	150	15000	ictwar1	Icterine Warbler	0.9975888635120064	1
11	Spectrogram 1	1	137463.mp3.wav	27.0	30.0	150	15000	yellow2	Yellowhammer	0.6031819435611726	1
12	Spectrogram 1	1	137463.mp3.wav	27.0	30.0	150	15000	redwin	Redwing	0.5290590631552794	2
13	Spectrogram 1	1	137463.mp3.wav	3.0	6.0	150	15000	ictwar1	Icterine Warbler	0.9937890792478679	1
14	Spectrogram 1	1	137463.mp3.wav	30.0	33.0	150	15000	merlin	Merlin	0.12441658258113039	1
15	Spectrogram 1	1	137463.mp3.wav	33.0	36.0	150	15000	ictwar1	Icterine Warbler	0.952826721235986	1
16	Spectrogram 1	1	137463.mp3.wav	33.0	36.0	150	15000	lesgol	Lesser Goldfinch	0.22247075075840128	2
17	Spectrogram 1	1	137463.mp3.wav	33.0	36.0	150	15000	amegfi	American Goldfinch	0.1253514093856743	3
