Selection	View	Channel	Begin File	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence	Rank
1	Spectrogram 1	1	386275.mp3.wav	12.0	15.0	150	15000	eutspa	Eurasian Tree Sparrow	0.9844800070059884	1
2	Spectrogram 1	1	386275.mp3.wav	12.0	15.0	150	15000	houspa	House Sparrow	0.15864413060635965	2
3	Spectrogram 1	1	386275.mp3.wav	15.0	18.0	150	15000	eutspa	Eurasian Tree Sparrow	0.9966963127824494	1
4	Spectrogram 1	1	386275.mp3.wav	18.0	21.0	150	15000	ictwar1	Icterine Warbler	0.9993328383108083	1
5	Spectrogram 1	1	386275.mp3.wav	21.0	24.0	150	15000	ictwar1	Icterine Warbler	0.9852655674735687	1
6	Spectrogram 1	1	386275.mp3.wav	21.0	24.0	150	15000	weowar1	Western Olivaceous Warbler	0.5491698015356011	2
7	Spectrogram 1	1	386275.mp3.wav	24.0	27.0	150	15000	ictwar1	Icterine Warbler	0.9974525543495791	1
8	Spectrogram 1	1	386275.mp3.wav	27.0	30.0	150	15000	ictwar1	Icterine Warbler	0.9786726766797555	1
9	Spectrogram 1	1	386275.mp3.wav	27.0	30.0	150	15000	eurwar1	Eurasian Reed Warbler	0.12228193651771765	2
10	Spectrogram 1	1	386275.mp3.wav	3.0	6.0	150	15000	eucdov	Eurasian Collared-Dove	0.8232762263893627	1
11	Spectrogram 1	1	386275.mp3.wav	3.0	6.0	150	15000	eutspa	Eurasian Tree Sparrow	0.29494372452222806	2
12	Spectrogram 1	1	386275.mp3.wav	30.0	33.0	150	15000	ictwar1	Icterine Warbler	0.9921495876098376	1
13	Spectrogram 1	1	386275.mp3.wav	30.0	33.0	150	15000	melwar1	Melodious Warbler	0.21962315358482928	2
14	Spectrogram 1	1	386275.mp3.wav	33.0	36.0	150	15000	marwar3	Marsh Warbler	0.7222091172597267	1
15	Spectrogram 1	1	386275.mp3.wav	33.0	36.0	150	15000	ictwar1	Icterine Warbler	0.44075566458222093	2
16	Spectrogram 1	1	386275.mp3.wav	33.0	36.0	150	15000	melwar1	Melodious Warbler	0.17849717722935912	3
17	Spectrogram 1	1	386275.mp3.wav	36.0	39.0	150	15000	whiwag	White Wagtail	0.30984926361683224	1
18	Spectrogram 1	1	386275.mp3.wav	36.0	39.0	150	15000	marwar3	Marsh Warbler	0.10041769286715775	2
19	Spectrogram 1	1	386275.mp3.wav	39.0	42.0	150	15000	eucdov	Eurasian Collared-Dove	0.5196152387507111	1
20	Spectrogram 1	1	386275.mp3.wav	39.0	42.0	150	15000	cohmar1	Common House-Martin	0.2882782434738201	2
21	Spectrogram 1	1	386275.mp3.wav	39.0	42.0	150	15000	eutspa	Eurasian Tree Sparrow	0.19161396117131865	3
22	Spectrogram 1	1	386275.mp3.wav	42.0	45.0	150	15000	eucdov	Eurasian Collared-Dove	0.8692687258437239	1
23	Spectrogram 1	1	386275.mp3.wav	42.0	45.0	150	15000	cohmar1	Common House-Martin	0.4477787732310002	2
24	Spectrogram 1	1	386275.mp3.wav	42.0	45.0	150	15000	reebun	Reed Bunting	0.15070463711142792	3
25	Spectrogram 1	1	386275.mp3.wav	45.0	48.0	150	15000	reebun	Reed Bunting	0.7626161060510702	1
26	Spectrogram 1	1	386275.mp3.wav	45.0	48.0	150	15000	cohmar1	Common House-Martin	0.10867356593703417	2
27	Spectrogram 1	1	386275.mp3.wav	51.0	54.0	150	15000	eutspa	Eurasian Tree Sparrow	0.9872308161389683	1
28	Spectrogram 1	1	386275.mp3.wav	54.0	57.0	150	15000	ictwar1	Icterine Warbler	0.998123018906024	1
29	Spectrogram 1	1	386275.mp3.wav	57.0	60.0	150	15000	ictwar1	Icterine Warbler	0.9989077889081495	1
30	Spectrogram 1	1	386275.mp3.wav	6.0	9.0	150	15000	ictwar1	Icterine Warbler	0.9996638090617409	1
31	Spectrogram 1	1	386275.mp3.wav	9.0	12.0	150	15000	eutspa	Eurasian Tree Sparrow	0.9884881857655391	1
32	Spectrogram 1	1	386275.mp3.wav	9.0	12.0	150	15000	houspa	House Sparrow	0.10219691853238257	2
33	Spectrogram 1	1	386275.mp3.wav	60.0	63.0	150	15000	ictwar1	Icterine Warbler	0.9998486714431981	1
34	Spectrogram 1	1	386275.mp3.wav	72.0	75.0	150	15000	eutspa	Eurasian Tree Sparrow	0.39114229155847186	1
35	Spectrogram 1	1	386275.mp3.wav	72.0	75.0	150	15000	blutit	Eurasian Blue Tit	0.2799948466709931	2
36	Spectrogram 1	1	386275.mp3.wav	72.0	75.0	150	15000	martit2	Marsh Tit	0.16736631454583062	3
37	Spectrogram 1	1	386275.mp3.wav	75.0	78.0	150	15000	blutit	Eurasian Blue Tit	0.5796325558032777	1
38	Spectrogram 1	1	386275.mp3.wav	75.0	78.0	150	15000	gretit1	Great Tit	0.2355689092800236	2
39	Spectrogram 1	1	386275.mp3.wav	78.0	81.0	150	15000	comblh1	Common Black Hawk	0.30339364048105616	1
40	Spectrogram 1	1	386275.mp3.wav	78.0	81.0	150	15000	litgre1	Little Grebe	0.11884890671286873	2
41	Spectrogram 1	1	386275.mp3.wav	78.0	81.0	150	15000	blakit1	Black Kite	0.11462110759238683	3
42	Spectrogram 1	1	386275.mp3.wav	81.0	84.0	150	15000	blakit1	Black Kite	0.1407371014591528	1
