Selection	View	Channel	Begin File	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence	Rank
1	Spectrogram 1	1	480919.mp3.wav	12.0	15.0	150	15000	blrwar1	Blyth's Reed Warbler	0.950109870473215	1
2	Spectrogram 1	1	480919.mp3.wav	12.0	15.0	150	15000	ictwar1	Icterine Warbler	0.3424973777409414	2
3	Spectrogram 1	1	480919.mp3.wav	12.0	15.0	150	15000	marwar3	Marsh Warbler	0.1605614793380511	3
4	Spectrogram 1	1	480919.mp3.wav	15.0	18.0	150	15000	blrwar1	Blyth's Reed Warbler	0.9772388765618243	1
5	Spectrogram 1	1	480919.mp3.wav	15.0	18.0	150	15000	ictwar1	Icterine Warbler	0.5484183451515972	2
6	Spectrogram 1	1	480919.mp3.wav	15.0	18.0	150	15000	marwar3	Marsh Warbler	0.11480725278349162	3
7	Spectrogram 1	1	480919.mp3.wav	18.0	21.0	150	15000	blrwar1	Blyth's Reed Warbler	0.9131038485502685	1
8	Spectrogram 1	1	480919.mp3.wav	18.0	21.0	150	15000	ictwar1	Icterine Warbler	0.34692027868210334	2
9	Spectrogram 1	1	480919.mp3.wav	21.0	24.0	150	15000	blrwar1	Blyth's Reed Warbler	0.8242921961137306	1
10	Spectrogram 1	1	480919.mp3.wav	21.0	24.0	150	15000	marwar3	Marsh Warbler	0.5541715983896881	2
11	Spectrogram 1	1	480919.mp3.wav	21.0	24.0	150	15000	ictwar1	Icterine Warbler	0.5492453345775754	3
12	Spectrogram 1	1	480919.mp3.wav	24.0	27.0	150	15000	ictwar1	Icterine Warbler	0.970924450224608	1
13	Spectrogram 1	1	480919.mp3.wav	24.0	27.0	150	15000	blrwar1	Blyth's Reed Warbler	0.5884711963958767	2
14	Spectrogram 1	1	480919.mp3.wav	24.0	27.0	150	15000	marwar3	Marsh Warbler	0.20550228897298387	3
15	Spectrogram 1	1	480919.mp3.wav	27.0	30.0	150	15000	blrwar1	Blyth's Reed Warbler	0.8869342067054488	1
16	Spectrogram 1	1	480919.mp3.wav	27.0	30.0	150	15000	marwar3	Marsh Warbler	0.5664301055474351	2
17	Spectrogram 1	1	480919.mp3.wav	27.0	30.0	150	15000	ictwar1	Icterine Warbler	0.13032412723831927	3
18	Spectrogram 1	1	480919.mp3.wav	3.0	6.0	150	15000	blrwar1	Blyth's Reed Warbler	0.9515021479151771	1
19	Spectrogram 1	1	480919.mp3.wav	3.0	6.0	150	15000	marwar3	Marsh Warbler	0.3246067132571701	2
20	Spectrogram 1	1	480919.mp3.wav	3.0	6.0	150	15000	ictwar1	Icterine Warbler	0.20900571419369737	3
21	Spectrogram 1	1	480919.mp3.wav	30.0	33.0	150	15000	blrwar1	Blyth's Reed Warbler	0.9676952323219006	1
22	Spectrogram 1	1	480919.mp3.wav	30.0	33.0	150	15000	ictwar1	Icterine Warbler	0.33639053433215466	2
23	Spectrogram 1	1	480919.mp3.wav	30.0	33.0	150	15000	marwar3	Marsh Warbler	0.2594015110485714	3
24	Spectrogram 1	1	480919.mp3.wav	33.0	36.0	150	15000	marwar3	Marsh Warbler	0.5245146255606832	1
25	Spectrogram 1	1	480919.mp3.wav	33.0	36.0	150	15000	lecthr	LeConte's Thrasher	0.4206292898537471	2
26	Spectrogram 1	1	480919.mp3.wav	33.0	36.0	150	15000	ictwar1	Icterine Warbler	0.12455501340947957	3
27	Spectrogram 1	1	480919.mp3.wav	36.0	39.0	150	15000	blrwar1	Blyth's Reed Warbler	0.34287090882832616	1
28	Spectrogram 1	1	480919.mp3.wav	36.0	39.0	150	15000	ictwar1	Icterine Warbler	0.3251382442741317	2
29	Spectrogram 1	1	480919.mp3.wav	36.0	39.0	150	15000	marwar3	Marsh Warbler	0.2496388530589471	3
30	Spectrogram 1	1	480919.mp3.wav	39.0	42.0	150	15000	ictwar1	Icterine Warbler	0.3028675677415679	1
31	Spectrogram 1	1	480919.mp3.wav	39.0	42.0	150	15000	marwar3	Marsh Warbler	0.22742139950334522	2
32	Spectrogram 1	1	480919.mp3.wav	42.0	45.0	150	15000	lecthr	LeConte's Thrasher	0.5698965904340347	1
33	Spectrogram 1	1	480919.mp3.wav	42.0	45.0	150	15000	blrwar1	Blyth's Reed Warbler	0.3548510732689722	2
34	Spectrogram 1	1	480919.mp3.wav	42.0	45.0	150	15000	marwar3	Marsh Warbler	0.25614585258695793	3
35	Spectrogram 1	1	480919.mp3.wav	45.0	48.0	150	15000	ictwar1	Icterine Warbler	0.9277196981519963	1
36	Spectrogram 1	1	480919.mp3.wav	48.0	51.0	150	15000	ictwar1	Icterine Warbler	0.8569663178526825	1
37	Spectrogram 1	1	480919.mp3.wav	48.0	51.0	150	15000	marwar3	Marsh Warbler	0.7745328226326337	2
38	Spectrogram 1	1	480919.mp3.wav	48.0	51.0	150	15000	blrwar1	Blyth's Reed Warbler	0.23092066414095874	3
39	Spectrogram 1	1	480919.mp3.wav	51.0	54.0	150	15000	blrwar1	Blyth's Reed Warbler	0.8700799401666905	1
40	Spectrogram 1	1	480919.mp3.wav	51.0	54.0	150	15000	marwar3	Marsh Warbler	0.8386032144508396	2
41	Spectrogram 1	1	480919.mp3.wav	51.0	54.0	150	15000	ictwar1	Icterine Warbler	0.19669848402656875	3
42	Spectrogram 1	1	480919.mp3.wav	54.0	57.0	150	15000	blrwar1	Blyth's Reed Warbler	0.8275086760232795	1
43	Spectrogram 1	1	480919.mp3.wav	54.0	57.0	150	15000	marwar3	Marsh Warbler	0.4776317282684504	2
44	Spectrogram 1	1	480919.mp3.wav	54.0	57.0	150	15000	ictwar1	Icterine Warbler	0.32892796867900287	3
45	Spectrogram 1	1	480919.mp3.wav	57.0	60.0	150	15000	marwar3	Marsh Warbler	0.9126876757358696	1
46	Spectrogram 1	1	480919.mp3.wav	57.0	60.0	150	15000	blrwar1	Blyth's Reed Warbler	0.8029190183764336	2
47	Spectrogram 1	1	480919.mp3.wav	57.0	60.0	150	15000	ictwar1	Icterine Warbler	0.12218639148071518	3
48	Spectrogram 1	1	480919.mp3.wav	6.0	9.0	150	15000	blrwar1	Blyth's Reed Warbler	0.9512501277426596	1
49	Spectrogram 1	1	480919.mp3.wav	6.0	9.0	150	15000	ictwar1	Icterine Warbler	0.5964818832655753	2
50	Spectrogram 1	1	480919.mp3.wav	9.0	12.0	150	15000	blrwar1	Blyth's Reed Warbler	0.3980338127875859	1
51	Spectrogram 1	1	480919.mp3.wav	9.0	12.0	150	15000	sonthr1	Song Thrush	0.34094307310712774	2
52	Spectrogram 1	1	480919.mp3.wav	9.0	12.0	150	15000	ictwar1	Icterine Warbler	0.2661711734591657	3
53	Spectrogram 1	1	480919.mp3.wav	60.0	63.0	150	15000	blrwar1	Blyth's Reed Warbler	0.9183124641973804	1
54	Spectrogram 1	1	480919.mp3.wav	60.0	63.0	150	15000	marwar3	Marsh Warbler	0.6207030240431067	2
