Selection	View	Channel	Begin File	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence	Rank
1	Spectrogram 1	1	181960.mp3.wav	12.0	15.0	150	15000	ictwar1	Icterine Warbler	0.9997832467375606	1
2	Spectrogram 1	1	181960.mp3.wav	15.0	18.0	150	15000	ictwar1	Icterine Warbler	0.9988306700210594	1
3	Spectrogram 1	1	181960.mp3.wav	18.0	21.0	150	15000	ictwar1	Icterine Warbler	0.9982842085975318	1
4	Spectrogram 1	1	181960.mp3.wav	21.0	24.0	150	15000	ictwar1	Icterine Warbler	0.9870209412675812	1
5	Spectrogram 1	1	181960.mp3.wav	21.0	24.0	150	15000	blrwar1	Blyth's Reed Warbler	0.7416098011443253	2
6	Spectrogram 1	1	181960.mp3.wav	24.0	27.0	150	15000	blrwar1	Blyth's Reed Warbler	0.7922343798701007	1
7	Spectrogram 1	1	181960.mp3.wav	24.0	27.0	150	15000	marwar3	Marsh Warbler	0.5642281298954706	2
8	Spectrogram 1	1	181960.mp3.wav	24.0	27.0	150	15000	ictwar1	Icterine Warbler	0.25835831961377953	3
9	Spectrogram 1	1	181960.mp3.wav	27.0	30.0	150	15000	ictwar1	Icterine Warbler	0.846181987696006	1
10	Spectrogram 1	1	181960.mp3.wav	27.0	30.0	150	15000	blackc1	Eurasian Blackcap	0.2507574609674374	2
11	Spectrogram 1	1	181960.mp3.wav	27.0	30.0	150	15000	garwar1	Garden Warbler	0.24842134835479113	3
12	Spectrogram 1	1	181960.mp3.wav	3.0	6.0	150	15000	ictwar1	Icterine Warbler	0.9985708779661496	1
13	Spectrogram 1	1	181960.mp3.wav	30.0	33.0	150	15000	ictwar1	Icterine Warbler	0.9997598187888265	1
14	Spectrogram 1	1	181960.mp3.wav	33.0	36.0	150	15000	ictwar1	Icterine Warbler	0.9993915450692049	1
15	Spectrogram 1	1	181960.mp3.wav	36.0	39.0	150	15000	ictwar1	Icterine Warbler	0.9997340794114005	1
16	Spectrogram 1	1	181960.mp3.wav	39.0	42.0	150	15000	ictwar1	Icterine Warbler	0.987575386098424	1
17	Spectrogram 1	1	181960.mp3.wav	39.0	42.0	150	15000	comros	Common Rosefinch	0.11544442784531209	2
18	Spectrogram 1	1	181960.mp3.wav	39.0	42.0	150	15000	thelar1	Thekla's Lark	0.10742814391819777	3
19	Spectrogram 1	1	181960.mp3.wav	42.0	45.0	150	15000	ictwar1	Icterine Warbler	0.9984106939858319	1
20	Spectrogram 1	1	181960.mp3.wav	45.0	48.0	150	15000	ictwar1	Icterine Warbler	0.9996376723945519	1
21	Spectrogram 1	1	181960.mp3.wav	48.0	51.0	150	15000	ictwar1	Icterine Warbler	0.9996486994807279	1
22	Spectrogram 1	1	181960.mp3.wav	51.0	54.0	150	15000	ictwar1	Icterine Warbler	0.9998942498285535	1
