Selection	View	Channel	Begin File	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence	Rank
1	Spectrogram 1	1	502109.mp3.wav	12.0	15.0	150	15000	ictwar1	Icterine Warbler	0.9804830960200338	1
2	Spectrogram 1	1	502109.mp3.wav	12.0	15.0	150	15000	weowar1	Western Olivaceous Warbler	0.6449152451545066	2
3	Spectrogram 1	1	502109.mp3.wav	15.0	18.0	150	15000	ictwar1	Icterine Warbler	0.9998000810125233	1
4	Spectrogram 1	1	502109.mp3.wav	18.0	21.0	150	15000	ictwar1	Icterine Warbler	0.9875125879239395	1
5	Spectrogram 1	1	502109.mp3.wav	18.0	21.0	150	15000	weowar1	Western Olivaceous Warbler	0.23031210197199062	2
6	Spectrogram 1	1	502109.mp3.wav	18.0	21.0	150	15000	melwar1	Melodious Warbler	0.10175909683033668	3
7	Spectrogram 1	1	502109.mp3.wav	21.0	24.0	150	15000	garwar1	Garden Warbler	0.2525135924919016	1
8	Spectrogram 1	1	502109.mp3.wav	21.0	24.0	150	15000	melwar1	Melodious Warbler	0.19271338249135772	2
9	Spectrogram 1	1	502109.mp3.wav	24.0	27.0	150	15000	eurkes	Eurasian Kestrel	0.8373657127460982	1
10	Spectrogram 1	1	502109.mp3.wav	24.0	27.0	150	15000	ictwar1	Icterine Warbler	0.3891812893250173	2
11	Spectrogram 1	1	502109.mp3.wav	27.0	30.0	150	15000	eurkes	Eurasian Kestrel	0.927850283656148	1
12	Spectrogram 1	1	502109.mp3.wav	27.0	30.0	150	15000	ictwar1	Icterine Warbler	0.16815032824159515	2
13	Spectrogram 1	1	502109.mp3.wav	3.0	6.0	150	15000	ictwar1	Icterine Warbler	0.9997856184156847	1
14	Spectrogram 1	1	502109.mp3.wav	30.0	33.0	150	15000	eurkes	Eurasian Kestrel	0.9937648941024361	1
15	Spectrogram 1	1	502109.mp3.wav	30.0	33.0	150	15000	ictwar1	Icterine Warbler	0.13718741484808586	2
16	Spectrogram 1	1	502109.mp3.wav	33.0	36.0	150	15000	ictwar1	Icterine Warbler	0.45158299740293545	1
17	Spectrogram 1	1	502109.mp3.wav	36.0	39.0	150	15000	blackc1	Eurasian Blackcap	0.829908017291344	1
18	Spectrogram 1	1	502109.mp3.wav	36.0	39.0	150	15000	garwar1	Garden Warbler	0.14477860971306422	2
19	Spectrogram 1	1	502109.mp3.wav	39.0	42.0	150	15000	grnsan	Green Sandpiper	0.9402159800314893	1
20	Spectrogram 1	1	502109.mp3.wav	39.0	42.0	150	15000	ictwar1	Icterine Warbler	0.14967240382667205	2
21	Spectrogram 1	1	502109.mp3.wav	42.0	45.0	150	15000	comchi1	Common Chiffchaff	0.502690705771016	1
22	Spectrogram 1	1	502109.mp3.wav	42.0	45.0	150	15000	wlwwar	Willow Warbler	0.10277495000724973	2
23	Spectrogram 1	1	502109.mp3.wav	45.0	48.0	150	15000	ictwar1	Icterine Warbler	0.8989406677283973	1
24	Spectrogram 1	1	502109.mp3.wav	45.0	48.0	150	15000	grnsan	Green Sandpiper	0.7704990822412907	2
25	Spectrogram 1	1	502109.mp3.wav	45.0	48.0	150	15000	blrwar1	Blyth's Reed Warbler	0.12335258733175347	3
26	Spectrogram 1	1	502109.mp3.wav	48.0	51.0	150	15000	ictwar1	Icterine Warbler	0.6318551338495391	1
27	Spectrogram 1	1	502109.mp3.wav	48.0	51.0	150	15000	marwar3	Marsh Warbler	0.1409754346946961	2
28	Spectrogram 1	1	502109.mp3.wav	48.0	51.0	150	15000	blutit	Eurasian Blue Tit	0.10893116089006182	3
29	Spectrogram 1	1	502109.mp3.wav	51.0	54.0	150	15000	comchi1	Common Chiffchaff	0.879751185531535	1
30	Spectrogram 1	1	502109.mp3.wav	51.0	54.0	150	15000	ibechi2	Iberian Chiffchaff	0.12187833859583795	2
31	Spectrogram 1	1	502109.mp3.wav	54.0	57.0	150	15000	ictwar1	Icterine Warbler	0.9463132996032991	1
32	Spectrogram 1	1	502109.mp3.wav	54.0	57.0	150	15000	sedwar1	Sedge Warbler	0.21024249018060637	2
33	Spectrogram 1	1	502109.mp3.wav	54.0	57.0	150	15000	marwar3	Marsh Warbler	0.15500089971097103	3
34	Spectrogram 1	1	502109.mp3.wav	57.0	60.0	150	15000	blackc1	Eurasian Blackcap	0.943144397897095	1
35	Spectrogram 1	1	502109.mp3.wav	57.0	60.0	150	15000	garwar1	Garden Warbler	0.11970416413440477	2
36	Spectrogram 1	1	502109.mp3.wav	6.0	9.0	150	15000	comchi1	Common Chiffchaff	0.6348794466831299	1
37	Spectrogram 1	1	502109.mp3.wav	6.0	9.0	150	15000	ibechi2	Iberian Chiffchaff	0.3021142860405814	2
38	Spectrogram 1	1	502109.mp3.wav	9.0	12.0	150	15000	ictwar1	Icterine Warbler	0.942748207637931	1
39	Spectrogram 1	1	502109.mp3.wav	9.0	12.0	150	15000	eurwar1	Eurasian Reed Warbler	0.16391626035461887	2
40	Spectrogram 1	1	502109.mp3.wav	9.0	12.0	150	15000	grrwar1	Great Reed Warbler	0.13561262175023586	3
41	Spectrogram 1	1	502109.mp3.wav	60.0	63.0	150	15000	blackc1	Eurasian Blackcap	0.6248841370825582	1
42	Spectrogram 1	1	502109.mp3.wav	60.0	63.0	150	15000	garwar1	Garden Warbler	0.23263081895900112	2
43	Spectrogram 1	1	502109.mp3.wav	60.0	63.0	150	15000	blrwar1	Blyth's Reed Warbler	0.15262402696401714	3
44	Spectrogram 1	1	502109.mp3.wav	72.0	75.0	150	15000	comchi1	Common Chiffchaff	0.35363590709113857	1
45	Spectrogram 1	1	502109.mp3.wav	72.0	75.0	150	15000	wlwwar	Willow Warbler	0.11724025522196758	2
46	Spectrogram 1	1	502109.mp3.wav	75.0	78.0	150	15000	ictwar1	Icterine Warbler	0.46890659148024094	1
47	Spectrogram 1	1	502109.mp3.wav	75.0	78.0	150	15000	sonthr1	Song Thrush	0.373658092001225	2
48	Spectrogram 1	1	502109.mp3.wav	75.0	78.0	150	15000	blackc1	Eurasian Blackcap	0.36573936945689073	3
49	Spectrogram 1	1	502109.mp3.wav	78.0	81.0	150	15000	ictwar1	Icterine Warbler	0.9919911624320848	1
50	Spectrogram 1	1	502109.mp3.wav	78.0	81.0	150	15000	weowar1	Western Olivaceous Warbler	0.5415158226325533	2
51	Spectrogram 1	1	502109.mp3.wav	81.0	84.0	150	15000	ictwar1	Icterine Warbler	0.9995966711418975	1
52	Spectrogram 1	1	502109.mp3.wav	84.0	87.0	150	15000	ictwar1	Icterine Warbler	0.9992742977456996	1
