Selection	View	Channel	Begin File	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence	Rank
1	Spectrogram 1	1	493000.mp3.wav	12.0	15.0	150	15000	ictwar1	Icterine Warbler	0.9995415243632475	1
2	Spectrogram 1	1	493000.mp3.wav	15.0	18.0	150	15000	ictwar1	Icterine Warbler	0.329484128548532	1
3	Spectrogram 1	1	493000.mp3.wav	18.0	21.0	150	15000	ictwar1	Icterine Warbler	0.86396874171826	1
4	Spectrogram 1	1	493000.mp3.wav	18.0	21.0	150	15000	garwar1	Garden Warbler	0.5392908632757076	2
5	Spectrogram 1	1	493000.mp3.wav	18.0	21.0	150	15000	blackc1	Eurasian Blackcap	0.13615767344293855	3
6	Spectrogram 1	1	493000.mp3.wav	21.0	24.0	150	15000	ictwar1	Icterine Warbler	0.999209353489868	1
7	Spectrogram 1	1	493000.mp3.wav	24.0	27.0	150	15000	ictwar1	Icterine Warbler	0.9954885186721646	1
8	Spectrogram 1	1	493000.mp3.wav	27.0	30.0	150	15000	ictwar1	Icterine Warbler	0.17404532084082355	1
9	Spectrogram 1	1	493000.mp3.wav	27.0	30.0	150	15000	eurbla	Eurasian Blackbird	0.11434008006277492	2
10	Spectrogram 1	1	493000.mp3.wav	3.0	6.0	150	15000	ictwar1	Icterine Warbler	0.9467244055456179	1
11	Spectrogram 1	1	493000.mp3.wav	3.0	6.0	150	15000	leswoo1	Lesser Spotted Woodpecker	0.16668646844257484	2
12	Spectrogram 1	1	493000.mp3.wav	30.0	33.0	150	15000	ictwar1	Icterine Warbler	0.9995409764211679	1
13	Spectrogram 1	1	493000.mp3.wav	33.0	36.0	150	15000	ictwar1	Icterine Warbler	0.891717522079759	1
14	Spectrogram 1	1	493000.mp3.wav	33.0	36.0	150	15000	colfly1	Collared Flycatcher	0.37550701601834147	2
15	Spectrogram 1	1	493000.mp3.wav	36.0	39.0	150	15000	blutit	Eurasian Blue Tit	0.2595614756330793	1
16	Spectrogram 1	1	493000.mp3.wav	36.0	39.0	150	15000	ettwoo1	Eurasian Three-toed Woodpecker	0.182504554021942	2
17	Spectrogram 1	1	493000.mp3.wav	36.0	39.0	150	15000	leswoo1	Lesser Spotted Woodpecker	0.1638271623560233	3
18	Spectrogram 1	1	493000.mp3.wav	39.0	42.0	150	15000	ictwar1	Icterine Warbler	0.9996152271481219	1
19	Spectrogram 1	1	493000.mp3.wav	42.0	45.0	150	15000	ictwar1	Icterine Warbler	0.9988319795341054	1
20	Spectrogram 1	1	493000.mp3.wav	45.0	48.0	150	15000	eupfly1	European Pied Flycatcher	0.7608444646724588	1
21	Spectrogram 1	1	493000.mp3.wav	45.0	48.0	150	15000	atlfly1	Atlas Flycatcher	0.18353878781502456	2
22	Spectrogram 1	1	493000.mp3.wav	45.0	48.0	150	15000	blackc1	Eurasian Blackcap	0.11981253187655104	3
23	Spectrogram 1	1	493000.mp3.wav	48.0	51.0	150	15000	ictwar1	Icterine Warbler	0.999768676145389	1
24	Spectrogram 1	1	493000.mp3.wav	51.0	54.0	150	15000	ictwar1	Icterine Warbler	0.9991690761093859	1
25	Spectrogram 1	1	493000.mp3.wav	54.0	57.0	150	15000	ictwar1	Icterine Warbler	0.9974925968228053	1
26	Spectrogram 1	1	493000.mp3.wav	57.0	60.0	150	15000	ictwar1	Icterine Warbler	0.999880052434758	1
27	Spectrogram 1	1	493000.mp3.wav	6.0	9.0	150	15000	ictwar1	Icterine Warbler	0.9993159031734441	1
28	Spectrogram 1	1	493000.mp3.wav	9.0	12.0	150	15000	ictwar1	Icterine Warbler	0.9996380879299237	1
29	Spectrogram 1	1	493000.mp3.wav	60.0	63.0	150	15000	ictwar1	Icterine Warbler	0.9997790427399124	1
30	Spectrogram 1	1	493000.mp3.wav	72.0	75.0	150	15000	ictwar1	Icterine Warbler	0.995540733214534	1
31	Spectrogram 1	1	493000.mp3.wav	75.0	78.0	150	15000	blutit	Eurasian Blue Tit	0.28901360829826617	1
32	Spectrogram 1	1	493000.mp3.wav	75.0	78.0	150	15000	martit2	Marsh Tit	0.1305806553441826	2
33	Spectrogram 1	1	493000.mp3.wav	75.0	78.0	150	15000	gyfwoo1	Gray-headed Woodpecker	0.12542731869323218	3
