Selection	View	Channel	Begin File	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence	Rank
1	Spectrogram 1	1	482658.mp3.wav	12.0	15.0	150	15000	ictwar1	Icterine Warbler	0.9887153180235375	1
2	Spectrogram 1	1	482658.mp3.wav	12.0	15.0	150	15000	weowar1	Western Olivaceous Warbler	0.10261602051151018	2
3	Spectrogram 1	1	482658.mp3.wav	15.0	18.0	150	15000	ictwar1	Icterine Warbler	0.9247138394311845	1
4	Spectrogram 1	1	482658.mp3.wav	15.0	18.0	150	15000	eurwar1	Eurasian Reed Warbler	0.14335057507916704	2
5	Spectrogram 1	1	482658.mp3.wav	15.0	18.0	150	15000	marwar3	Marsh Warbler	0.12055288463864797	3
6	Spectrogram 1	1	482658.mp3.wav	18.0	21.0	150	15000	marwar3	Marsh Warbler	0.8160059743830567	1
7	Spectrogram 1	1	482658.mp3.wav	18.0	21.0	150	15000	melwar1	Melodious Warbler	0.5539994284592006	2
8	Spectrogram 1	1	482658.mp3.wav	18.0	21.0	150	15000	garwar1	Garden Warbler	0.24126120117654606	3
9	Spectrogram 1	1	482658.mp3.wav	21.0	24.0	150	15000	ictwar1	Icterine Warbler	0.9883608511624221	1
10	Spectrogram 1	1	482658.mp3.wav	24.0	27.0	150	15000	ictwar1	Icterine Warbler	0.9940786887349073	1
11	Spectrogram 1	1	482658.mp3.wav	24.0	27.0	150	15000	melwar1	Melodious Warbler	0.18241710462916272	2
12	Spectrogram 1	1	482658.mp3.wav	27.0	30.0	150	15000	ictwar1	Icterine Warbler	0.9977700529542134	1
13	Spectrogram 1	1	482658.mp3.wav	27.0	30.0	150	15000	marwar3	Marsh Warbler	0.13116865814229986	2
14	Spectrogram 1	1	482658.mp3.wav	27.0	30.0	150	15000	melwar1	Melodious Warbler	0.11627152125087038	3
15	Spectrogram 1	1	482658.mp3.wav	3.0	6.0	150	15000	ictwar1	Icterine Warbler	0.9082058234183458	1
16	Spectrogram 1	1	482658.mp3.wav	3.0	6.0	150	15000	melwar1	Melodious Warbler	0.7146062041124026	2
17	Spectrogram 1	1	482658.mp3.wav	30.0	33.0	150	15000	ictwar1	Icterine Warbler	0.6298267664111364	1
18	Spectrogram 1	1	482658.mp3.wav	30.0	33.0	150	15000	marwar3	Marsh Warbler	0.3487065587257943	2
19	Spectrogram 1	1	482658.mp3.wav	30.0	33.0	150	15000	blrwar1	Blyth's Reed Warbler	0.24551069102950765	3
20	Spectrogram 1	1	482658.mp3.wav	33.0	36.0	150	15000	weowar1	Western Olivaceous Warbler	0.8639231881716033	1
