Selection	View	Channel	Begin File	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence	Rank
1	Spectrogram 1	1	256470.mp3.wav	12.0	15.0	150	15000	ictwar1	Icterine Warbler	0.9970960293713274	1
2	Spectrogram 1	1	256470.mp3.wav	12.0	15.0	150	15000	marwar3	Marsh Warbler	0.4293541849242327	2
3	Spectrogram 1	1	256470.mp3.wav	15.0	18.0	150	15000	ictwar1	Icterine Warbler	0.8846630955631677	1
4	Spectrogram 1	1	256470.mp3.wav	15.0	18.0	150	15000	weowar1	Western Olivaceous Warbler	0.21557519939598044	2
5	Spectrogram 1	1	256470.mp3.wav	18.0	21.0	150	15000	ictwar1	Icterine Warbler	0.9993707386538623	1
6	Spectrogram 1	1	256470.mp3.wav	21.0	24.0	150	15000	grrwar1	Great Reed Warbler	0.5885412989119451	1
7	Spectrogram 1	1	256470.mp3.wav	21.0	24.0	150	15000	ictwar1	Icterine Warbler	0.3556780740379343	2
8	Spectrogram 1	1	256470.mp3.wav	21.0	24.0	150	15000	eurwar1	Eurasian Reed Warbler	0.3556433341067158	3
9	Spectrogram 1	1	256470.mp3.wav	24.0	27.0	150	15000	litowl1	Little Owl	0.6615427011157646	1
10	Spectrogram 1	1	256470.mp3.wav	24.0	27.0	150	15000	eugori2	Eurasian Golden Oriole	0.21686686135194833	2
11	Spectrogram 1	1	256470.mp3.wav	24.0	27.0	150	15000	elfowl	Elf Owl	0.19885736954275504	3
12	Spectrogram 1	1	256470.mp3.wav	27.0	30.0	150	15000	eugori2	Eurasian Golden Oriole	0.8564497535731791	1
13	Spectrogram 1	1	256470.mp3.wav	27.0	30.0	150	15000	yebcha	Yellow-breasted Chat	0.2856503472919612	2
14	Spectrogram 1	1	256470.mp3.wav	3.0	6.0	150	15000	marwar3	Marsh Warbler	0.650285282532192	1
15	Spectrogram 1	1	256470.mp3.wav	3.0	6.0	150	15000	ictwar1	Icterine Warbler	0.6448882377817927	2
16	Spectrogram 1	1	256470.mp3.wav	3.0	6.0	150	15000	combul2	Common Bulbul	0.4860266503163357	3
17	Spectrogram 1	1	256470.mp3.wav	39.0	42.0	150	15000	barswa	Barn Swallow	0.9961113284356082	1
18	Spectrogram 1	1	256470.mp3.wav	42.0	45.0	150	15000	lucwar	Lucy's Warbler	0.15801146324905824	1
19	Spectrogram 1	1	256470.mp3.wav	42.0	45.0	150	15000	virwar	Virginia's Warbler	0.12747242857618166	2
20	Spectrogram 1	1	256470.mp3.wav	45.0	48.0	150	15000	ictwar1	Icterine Warbler	0.9653606597455231	1
21	Spectrogram 1	1	256470.mp3.wav	45.0	48.0	150	15000	grycat	Gray Catbird	0.11041934448745937	2
