Selection	View	Channel	Begin File	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence	Rank
1	Spectrogram 1	1	256915.mp3.wav	12.0	15.0	150	15000	redjun	Red Junglefowl	0.17522754308737112	1
2	Spectrogram 1	1	256915.mp3.wav	12.0	15.0	150	15000	leagre	Least Grebe	0.12233814771095021	2
3	Spectrogram 1	1	256915.mp3.wav	12.0	15.0	150	15000	purgal2	Purple Gallinule	0.10953507691538154	3
4	Spectrogram 1	1	256915.mp3.wav	15.0	18.0	150	15000	gowwar	Golden-winged Warbler	0.26736742654009094	1
5	Spectrogram 1	1	256915.mp3.wav	15.0	18.0	150	15000	clcspa	Clay-colored Sparrow	0.13135062673505746	2
6	Spectrogram 1	1	256915.mp3.wav	15.0	18.0	150	15000	buwwar	Blue-winged Warbler	0.10250614840502126	3
7	Spectrogram 1	1	256915.mp3.wav	18.0	21.0	150	15000	litgre1	Little Grebe	0.6179776255836154	1
8	Spectrogram 1	1	256915.mp3.wav	18.0	21.0	150	15000	leagre	Least Grebe	0.37498321928577355	2
9	Spectrogram 1	1	256915.mp3.wav	18.0	21.0	150	15000	swtkit	Swallow-tailed Kite	0.3265869354154088	3
10	Spectrogram 1	1	256915.mp3.wav	21.0	24.0	150	15000	padwar1	Paddyfield Warbler	0.2890368685307289	1
11	Spectrogram 1	1	256915.mp3.wav	21.0	24.0	150	15000	skylar	Eurasian Skylark	0.10626342491614184	2
12	Spectrogram 1	1	256915.mp3.wav	21.0	24.0	150	15000	boowar1	Booted Warbler	0.10330928740530093	3
13	Spectrogram 1	1	256915.mp3.wav	24.0	27.0	150	15000	leagre	Least Grebe	0.14967108136089177	1
14	Spectrogram 1	1	256915.mp3.wav	24.0	27.0	150	15000	boowar1	Booted Warbler	0.12895354333276607	2
15	Spectrogram 1	1	256915.mp3.wav	27.0	30.0	150	15000	melwar1	Melodious Warbler	0.9953368059371057	1
16	Spectrogram 1	1	256915.mp3.wav	3.0	6.0	150	15000	melwar1	Melodious Warbler	0.8296303784224912	1
17	Spectrogram 1	1	256915.mp3.wav	30.0	33.0	150	15000	pibgre	Pied-billed Grebe	0.16992260862922107	1
18	Spectrogram 1	1	256915.mp3.wav	30.0	33.0	150	15000	leagre	Least Grebe	0.1548892644582076	2
19	Spectrogram 1	1	256915.mp3.wav	30.0	33.0	150	15000	grnkin	Green Kingfisher	0.10947729029293236	3
20	Spectrogram 1	1	256915.mp3.wav	33.0	36.0	150	15000	redjun	Red Junglefowl	0.3121366910502674	1
21	Spectrogram 1	1	256915.mp3.wav	33.0	36.0	150	15000	leagre	Least Grebe	0.20997179688272977	2
