Selection	View	Channel	Begin File	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence	Rank
1	Spectrogram 1	1	414922.mp3.wav	12.0	15.0	150	15000	melwar1	Melodious Warbler	0.999603289890368	1
2	Spectrogram 1	1	414922.mp3.wav	15.0	18.0	150	15000	garwar1	Garden Warbler	0.613758113522561	1
3	Spectrogram 1	1	414922.mp3.wav	15.0	18.0	150	15000	melwar1	Melodious Warbler	0.37346058424896394	2
4	Spectrogram 1	1	414922.mp3.wav	15.0	18.0	150	15000	grewhi1	Greater Whitethroat	0.262682554919354	3
5	Spectrogram 1	1	414922.mp3.wav	18.0	21.0	150	15000	eurser1	European Serin	0.16665262264203537	1
6	Spectrogram 1	1	414922.mp3.wav	24.0	27.0	150	15000	boboli	Bobolink	0.3374383087107916	1
7	Spectrogram 1	1	414922.mp3.wav	24.0	27.0	150	15000	graspa	Grasshopper Sparrow	0.11538840255535501	2
8	Spectrogram 1	1	414922.mp3.wav	24.0	27.0	150	15000	clcspa	Clay-colored Sparrow	0.11098406190739839	3
9	Spectrogram 1	1	414922.mp3.wav	27.0	30.0	150	15000	weowar2	Western Orphean Warbler	0.13724906897998837	1
10	Spectrogram 1	1	414922.mp3.wav	3.0	6.0	150	15000	melwar1	Melodious Warbler	0.9820948352786173	1
11	Spectrogram 1	1	414922.mp3.wav	30.0	33.0	150	15000	sedwar1	Sedge Warbler	0.4816129362509533	1
12	Spectrogram 1	1	414922.mp3.wav	30.0	33.0	150	15000	mouwar1	Moustached Warbler	0.25607858248621485	2
13	Spectrogram 1	1	414922.mp3.wav	30.0	33.0	150	15000	melwar1	Melodious Warbler	0.2377472684005918	3
14	Spectrogram 1	1	414922.mp3.wav	33.0	36.0	150	15000	melwar1	Melodious Warbler	0.9757003478003754	1
15	Spectrogram 1	1	414922.mp3.wav	33.0	36.0	150	15000	sarwar1	Sardinian Warbler	0.1942695814634899	2
16	Spectrogram 1	1	414922.mp3.wav	36.0	39.0	150	15000	melwar1	Melodious Warbler	0.9990190274029733	1
17	Spectrogram 1	1	414922.mp3.wav	39.0	42.0	150	15000	melwar1	Melodious Warbler	0.9252467608060684	1
18	Spectrogram 1	1	414922.mp3.wav	39.0	42.0	150	15000	grewhi1	Greater Whitethroat	0.23935371922765833	2
19	Spectrogram 1	1	414922.mp3.wav	39.0	42.0	150	15000	darwar1	Dartford Warbler	0.18653263154791425	3
20	Spectrogram 1	1	414922.mp3.wav	42.0	45.0	150	15000	yellow2	Yellowhammer	0.19033734241058126	1
21	Spectrogram 1	1	414922.mp3.wav	42.0	45.0	150	15000	wlwwar	Willow Warbler	0.17441375351122265	2
22	Spectrogram 1	1	414922.mp3.wav	42.0	45.0	150	15000	eurwry	Eurasian Wryneck	0.13230676180754272	3
23	Spectrogram 1	1	414922.mp3.wav	45.0	48.0	150	15000	barswa	Barn Swallow	0.49406228179199757	1
