Selection	View	Channel	Begin File	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence	Rank
1	Spectrogram 1	1	179130.mp3.wav	12.0	15.0	150	15000	ictwar1	Icterine Warbler	0.9989713222277015	1
2	Spectrogram 1	1	179130.mp3.wav	15.0	18.0	150	15000	ictwar1	Icterine Warbler	0.9978878756959773	1
3	Spectrogram 1	1	179130.mp3.wav	15.0	18.0	150	15000	blrwar1	Blyth's Reed Warbler	0.1668496775151222	2
4	Spectrogram 1	1	179130.mp3.wav	18.0	21.0	150	15000	ictwar1	Icterine Warbler	0.9989364169234818	1
5	Spectrogram 1	1	179130.mp3.wav	21.0	24.0	150	15000	ictwar1	Icterine Warbler	0.9998572624849092	1
6	Spectrogram 1	1	179130.mp3.wav	24.0	27.0	150	15000	burthr	Blue Rock-Thrush	0.792604479339411	1
7	Spectrogram 1	1	179130.mp3.wav	24.0	27.0	150	15000	barwar1	Barred Warbler	0.29077638284555946	2
8	Spectrogram 1	1	179130.mp3.wav	24.0	27.0	150	15000	grrwar1	Great Reed Warbler	0.12786381618592488	3
9	Spectrogram 1	1	179130.mp3.wav	27.0	30.0	150	15000	ictwar1	Icterine Warbler	0.9999627061267294	1
10	Spectrogram 1	1	179130.mp3.wav	3.0	6.0	150	15000	ictwar1	Icterine Warbler	0.9911895097907821	1
11	Spectrogram 1	1	179130.mp3.wav	3.0	6.0	150	15000	garwar1	Garden Warbler	0.1832119431071499	2
12	Spectrogram 1	1	179130.mp3.wav	30.0	33.0	150	15000	ictwar1	Icterine Warbler	0.9993583389221331	1
13	Spectrogram 1	1	179130.mp3.wav	33.0	36.0	150	15000	ictwar1	Icterine Warbler	0.9996679586760001	1
14	Spectrogram 1	1	179130.mp3.wav	36.0	39.0	150	15000	corbun1	Corn Bunting	0.14939450919302596	1
15	Spectrogram 1	1	179130.mp3.wav	39.0	42.0	150	15000	ictwar1	Icterine Warbler	0.9983333545243387	1
16	Spectrogram 1	1	179130.mp3.wav	42.0	45.0	150	15000	ictwar1	Icterine Warbler	0.9824330714916301	1
17	Spectrogram 1	1	179130.mp3.wav	42.0	45.0	150	15000	orcori	Orchard Oriole	0.14296822977726562	2
